rutaImagen,etiqueta,estado,m00,m10,m01,m20,m02,m11,m30,m03,m21,m12,mu20,mu02,mu11,mu30,mu03,mu21,mu12,nu20,nu02,nu11,nu30,nu03,nu21,nu12
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\tshirt\116.jpg,tshirt,exito,5400900.0,579935025.0,712535025.0,72465954825.0,108448619775.0,73849676880.0,9873111888945.0,17925403263105.0,9170938493400.0,10957663248630.0,10193993999.628191,14444627504.86898,-2660537628.091355,-97310383849.1065,-193437308501.60873,181945358707.8125,14727713860.039062,0.000349471771294207,0.0004951925182608212,-9.120888216315276e-05,-1.4354690896741036e-06,-2.8534804422761775e-06,2.6839575398214804e-06,2.172551085651181e-07
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\tshirt\117.jpg,tshirt,exito,3875490.0,424027260.0,535168245.0,56197416630.0,88541898915.0,58395340680.0,8322357444300.0,15810003329025.0,8108311772340.0,9710835429840.0,9803511027.583887,14640263133.104015,-158783976.84564447,28400181731.990253,-460151027165.0358,382729881496.9336,67093217196.125,0.0006527222248968149,0.0009747553808453854,-1.0571909426432943e-05,9.605159202986535e-07,-1.5562660531708558e-05,1.2944218027229485e-05,2.269144045241899e-06
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\tshirt\118.jpg,tshirt,exito,5202765.0,481180155.0,616269210.0,50467790265.0,87388106280.0,56615819100.0,5767077638445.0,13647460768980.0,5972998105410.0,7971719278650.0,5965618522.508452,14390817493.3598,-380127091.9820645,-3925594044.487769,-112882947552.59187,65384363298.259766,-20358256971.17578,0.00022038755078349515,0.0005316392607350715,-1.404301640681398e-05,-6.357990301521133e-08,-1.8282804528763953e-06,1.0589815019339685e-06,-3.297274219181272e-07
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\tshirt\119.jpg,tshirt,exito,2639505.0,253248405.0,342378810.0,29613901995.0,51472332420.0,32357250390.0,3929659611495.0,8353286123490.0,3790140451440.0,4855657508250.0,5315878450.796061,7061259307.042797,-492426931.4288443,68273130417.671265,-155236133212.4861,43316764961.69141,44871776301.90234,0.0007630097087371388,0.0010135313395620064,-7.068004526468807e-05,6.031753623269946e-06,-1.3714708894093316e-05,3.826923599483702e-06,3.964304809751387e-06
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\tshirt\12.jpg,tshirt,exito,7683915.0,705101520.0,859211025.0,86362129590.0,134796342285.0,78358897725.0,11930613632130.0,23887126133475.0,9613593420525.0,12220902187335.0,21659676022.214508,38719851917.583046,-485155043.446561,30610857985.831028,155011615178.63983,45667855358.40625,-39957636240.15625,0.0003668485883872162,0.0006557957286138171,-8.217040857618181e-06,1.870333800551843e-07,9.471262239070309e-07,2.7903214446022977e-07,-2.4414251206128227e-07
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\tshirt\120.jpg,tshirt,exito,5945070.0,659669445.0,761397870.0,83636321115.0,110780451720.0,84664518855.0,11597074234695.0,17475713419440.0,10877180201415.0,12335429880885.0,10438902637.73934,13266592936.077044,179237718.3469136,108050837.29464294,-110338752295.2426,125920410703.20703,-2763199588.015625,0.00029535267041416307,0.00037535781173035095,5.07125514911086e-06,1.2538214784311042e-09,-1.2803704348334882e-06,1.4611799359038795e-06,-3.206415683016404e-08
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\tshirt\121.jpg,tshirt,exito,5236425.0,610863465.0,650084505.0,79183248465.0,93122527665.0,75146961330.0,11096015548575.0,14449712216775.0,9744642928470.0,10655149770300.0,7922001932.908692,12416728643.512047,-689677840.2563913,10460684668.339901,-194125533087.55634,75220585517.3086,-36964060073.80859,0.00028891172597611173,0.00045283231861784464,-2.5152230065512115e-05,1.667143147472039e-07,-3.0938228471390924e-06,1.1988076083925861e-06,-5.891046466710338e-07
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\tshirt\122.jpg,tshirt,exito,6341340.0,685344375.0,785488230.0,93712722105.0,112290618330.0,87199317030.0,14615421061815.0,17290110770820.0,12548639707980.0,12655911198030.0,19643690584.195156,14993870407.867943,2307174350.502257,241349863481.97775,-333605429965.3832,441946463135.8008,-51538683460.69922,0.0004884959939376338,0.0003728650477602514,5.737442374717553e-05,2.3833864154451733e-06,-3.294431736679286e-06,4.364324807958981e-06,-5.089565672753401e-07
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\tshirt\123.jpg,tshirt,exito,6796260.0,834214905.0,755150880.0,136287538425.0,123536537040.0,89090085420.0,24551314815465.0,22459297455480.0,14676244408710.0,14122197852750.0,33890851464.20699,39629674800.36019,-3601795058.361109,-497403566271.47363,-73903489910.58928,417179521582.0469,-241028847677.95703,0.0007337405315600172,0.000857986665937763,-7.797924532770252e-05,-4.130797753519073e-06,-6.137478514443648e-07,3.4645594591992614e-06,-2.0016772899010397e-06
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\tshirt\124.jpg,tshirt,exito,4884780.0,528586185.0,583951020.0,62857335015.0,81526889460.0,63170197575.0,8024032518195.0,12602610614040.0,7470156394035.0,8816161540305.0,5658575813.387182,11718465383.779493,-19637358.949684136,-2451564672.392144,54710834524.91329,-39873704186.33203,-1237188604.09375,0.00023714671948440083,0.0004911122011620324,-8.229871628189116e-07,-4.6486926375392496e-08,1.0374348126065271e-06,-7.56090986176399e-07,-2.3459750500834908e-08
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\tshirt\125.jpg,tshirt,exito,6143460.0,717409605.0,747193860.0,97413764565.0,118393371660.0,94711701945.0,14642675529645.0,20782036512000.0,13629046321635.0,15565397521215.0,13637433092.791176,27516461185.821022,7457279850.4433,82017311838.39934,-310810525825.19415,39503108817.53906,-74097068206.05469,0.0003613321149058297,0.0007290654368271541,0.00019758518201124403,8.767442849496037e-07,-3.3224857790552326e-06,4.2227822537954076e-07,-7.920788870669146e-07
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\tshirt\126.jpg,tshirt,exito,5082660.0,439908660.0,634088865.0,44126315370.0,93689165205.0,53184649260.0,4818799230930.0,15027291897555.0,5313335123640.0,7766385050310.0,6051836820.776641,14583207160.002253,-1696295545.0963273,-47955405006.12981,-299595004171.13306,101974334372.02734,80749794742.875,0.00023426375026392357,0.0005645090740796625,-6.566280085180085e-05,-8.233982048642803e-07,-5.144070592027851e-06,1.7509076162202044e-06,1.386480544287834e-06
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\tshirt\127.jpg,tshirt,exito,5263455.0,590775585.0,625748580.0,75075991005.0,83930893290.0,70150796820.0,10392400298625.0,12274614023850.0,8877532003470.0,9400484044560.0,8766733714.476524,9538448522.82399,-83865281.68402909,-2180254044.6433973,28479397170.480984,-29089909660.32422,-64724475.203125,0.0003164433596289212,0.00034429911920624324,-3.027194888844033e-06,-3.430281926683927e-08,4.4807788173479967e-07,-4.5768332182133136e-07,-1.0183363633649208e-09
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\tshirt\128.jpg,tshirt,exito,4632585.0,572403090.0,615536850.0,81338467920.0,99088137150.0,77353759635.0,12648915714180.0,17524282818090.0,11390582513415.0,12253001820915.0,10612232472.28601,17301054191.36621,1297908539.1503797,-23779917123.813915,-239292509927.65927,262307901293.04688,-335256560648.91016,0.000494492787887288,0.0008061684045105373,6.047798270752876e-05,-5.148157738748509e-07,-5.180487301088853e-06,5.678751717029098e-06,-7.258030581790692e-06
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\tshirt\129.jpg,tshirt,exito,5484795.0,597704445.0,675636525.0,74126444445.0,95044372395.0,73586739240.0,10046367933795.0,14679275299695.0,9086893241280.0,10348636707240.0,8991721347.280209,11817066011.79413,-40616786.40638811,8711289970.829325,60035689541.45426,-35413001318.296875,1201755910.328125,0.00029889733282652785,0.00039281572196725787,-1.3501585131445747e-06,1.2364639828415375e-07,8.521351952654334e-07,-5.026454268084181e-07,1.7057495551903998e-08
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\tshirt\13.jpg,tshirt,exito,4059600.0,496197870.0,460588650.0,73626579930.0,61493493270.0,57945297810.0,12151620459330.0,9049179038100.0,8813967832680.0,7671031370310.0,12977174522.438442,9236644194.02638,1648345628.461056,-19983848965.200684,-23584783145.266777,57593255429.0,-219243276188.64453,0.000787433083738087,0.0005604640061299747,0.000100018835305098,-6.018261149995898e-07,-7.102705008499934e-07,1.7344569219559266e-06,-6.602648437653911e-06
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\tshirt\130.jpg,tshirt,exito,5644935.0,638072985.0,626685450.0,82144543065.0,85640072100.0,73939072995.0,11497138289355.0,13008397054920.0,9760992461295.0,10261702522125.0,10020216711.054342,16067144645.263586,3101932135.5271707,-53299929913.11486,-66594714956.030396,-59724363557.79297,-107325272332.65625,0.00031445552035151475,0.0005042208642469364,9.734516846289311e-05,-7.040107232283987e-07,-8.796145420042662e-07,-7.888676861530311e-07,-1.4176030384799157e-06
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\tshirt\131.jpg,tshirt,exito,5008200.0,431139210.0,616937565.0,43891909170.0,89352516375.0,53466850365.0,4930473776910.0,14144800513935.0,5590377369795.0,7754822206635.0,6776574638.746439,13354760872.398422,356756041.0066234,-14779431319.683767,-152358382787.30392,122107212471.88672,-25131814351.5625,0.0002701760813374822,0.0005324425911394065,1.4223550140144803e-05,-2.6330163988027375e-07,-2.7143271733314535e-06,2.175390147944117e-06,-4.47733596022732e-07
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\tshirt\132.jpg,tshirt,exito,5859390.0,481516500.0,772373325.0,47521300710.0,120851621385.0,62401419495.0,5217537695700.0,20643686220945.0,6203080554225.0,9473875874805.0,7950946155.643658,19038880951.003353,-1071143373.7222589,5508129066.835978,-306074114104.3483,114965815134.12305,-175149810531.39453,0.00023158690638741615,0.0005545447616182777,-3.119915232247429e-05,6.627856459691628e-08,-3.6829480022990647e-06,1.3833679480537512e-06,-2.1075537429465187e-06
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\tshirt\133.jpg,tshirt,exito,5829045.0,596080860.0,810231900.0,72472703400.0,131420150700.0,84548486715.0,9839571387810.0,22969724996130.0,10631842398255.0,13865202825825.0,11517196681.774351,18798660940.08048,1693794779.7972295,72971134266.00896,-523548420325.30707,211786716418.85938,-44754907538.86719,0.00033896274443950857,0.0005532636005184369,4.985009312083141e-05,8.895238088322376e-07,-6.382096011529349e-06,2.5816965645925466e-06,-5.455658078820917e-07
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\tshirt\134.jpg,tshirt,exito,5808135.0,634498140.0,673672770.0,78323910960.0,92931125430.0,74010819285.0,10495809744060.0,14093434148040.0,9258238707555.0,10325964484095.0,9009425387.013218,14793306484.766653,416779281.858237,-28963375487.4866,-117128141188.63705,82560557526.51172,77206158054.40625,0.0002670691280474152,0.00043852246887129997,1.2354714603059508e-05,-3.5625208847824087e-07,-1.4406865296503201e-06,1.015502183350664e-06,9.496425947364678e-07
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\tshirt\135.jpg,tshirt,exito,5325675.0,585500910.0,641109780.0,71552091690.0,89521936590.0,70317063450.0,9453941895210.0,13802510873610.0,8533418326470.0,9789958680630.0,7182539358.919324,12344536539.931536,-166088375.80607662,8269476518.547794,53681798793.422005,-43570688362.10547,-12031409689.085938,0.0002532378947606285,0.0004352366605949606,-5.85584965588984e-06,1.2634014420262105e-07,8.201445624043012e-07,-6.656681397340197e-07,-1.8381454154571637e-07
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\tshirt\136.jpg,tshirt,exito,6761835.0,651487515.0,874523775.0,77633475765.0,132226628235.0,84778619115.0,10568892642315.0,21837115990155.0,10128017397165.0,12720637256175.0,14864126586.725872,19122443787.98959,520230529.1842947,224832783975.4337,-210359811456.50153,-12745824911.496094,-153664671948.65234,0.00032509497535527815,0.0004182291072211935,1.1378020099429515e-05,1.891029115179192e-06,-1.7692994815707787e-06,-1.0720289798683871e-07,-1.2924466062792314e-06
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\tshirt\137.jpg,tshirt,exito,4899060.0,541378515.0,589187190.0,65654857905.0,83430573090.0,64775236935.0,8543408447955.0,12920834069130.0,7883432118105.0,9039940157325.0,5828953240.920513,12571766531.171137,-333842353.52124196,-163089093.51295298,-136869349619.77248,61210899399.90625,-99390344590.64062,0.00024286506869378364,0.0005238063878709238,-1.390964085140385e-05,-3.070032851956654e-09,-2.576465358336605e-06,1.152250392762168e-06,-1.870950512312e-06
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\tshirt\138.jpg,tshirt,exito,4860300.0,475445205.0,647285370.0,55990243665.0,105616922550.0,58737544815.0,7315748296785.0,18442073408010.0,6648251038755.0,9386914482975.0,9481151025.14402,19412706716.401894,-4581329623.4401865,-16274101601.312029,-794478016859.5485,87889912258.38672,275500761095.0742,0.00040136076059897906,0.0008217882736301649,-0.0001939391047924644,-3.124923076642234e-07,-1.5255420849585978e-05,1.6876459404564084e-06,5.290114975742124e-06
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\tshirt\139.jpg,tshirt,exito,2849880.0,287926875.0,378211665.0,33659536155.0,62657841375.0,39571650210.0,4495961572515.0,11277621130845.0,4779780921030.0,6604474136880.0,4569930505.897013,12464828496.537676,1360461390.8227463,171885934902.58966,-346241484764.9751,37877400199.03906,-87022065392.38477,0.0005626734830971933,0.0015347341622166156,0.00016750704379545718,1.253643077278558e-05,-2.525298190851104e-05,2.7625727824528e-06,-6.346918955961736e-06
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\tshirt\14.jpg,tshirt,exito,5151765.0,589465395.0,632609355.0,72216042075.0,94137557205.0,71157780600.0,9354777274125.0,15538488767085.0,8616373064460.0,10459787142540.0,4769360810.90779,16456491389.009556,-1225436283.101268,390170739.0624141,-62642136801.22618,29056051283.472656,-10486138342.925781,0.00017970000546149698,0.0006200477820253699,-4.617199568176515e-05,6.476861131812206e-09,-1.0398637838308595e-06,4.823324518237691e-07,-1.7407061846643806e-07
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\tshirt\140.jpg,tshirt,exito,5376675.0,597683025.0,689380260.0,73665078555.0,100864803240.0,76709131620.0,9796733078715.0,16061051414760.0,9501081593520.0,11227284823170.0,7225318224.842302,12474647078.86555,76104856.78918335,1596289893.3242157,-70434154985.83376,39058285581.12891,-4584517720.828125,0.0002499363411961836,0.00043151976862214456,2.6325995425015585e-06,2.3813723103630605e-08,-1.0507486584269057e-06,5.826781223268812e-07,-6.839261215902135e-08
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\tshirt\141.jpg,tshirt,exito,6565485.0,656838435.0,753086910.0,75494264445.0,109468309440.0,74870143785.0,9511715389575.0,17897610875070.0,8538406809105.0,10903911994215.0,9781414641.32987,23086283738.41847,-471803897.9793686,1808249474.255528,44991142180.34358,-26679314107.003906,60482396042.91406,0.0002269175273057331,0.0005355751302541889,-1.0945305748548542e-05,1.6371607113394107e-08,4.073427443758521e-07,-2.4155032523625e-07,5.475981270222478e-07
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\tshirt\142.jpg,tshirt,exito,5560785.0,615948165.0,682687275.0,77647851135.0,95306050845.0,75659898675.0,10688339715795.0,14533751495265.0,9501789506925.0,10569299741145.0,9421487057.470074,11493798537.650291,41083291.00288324,397860097.23431385,11059438564.475319,-39994657787.28125,2503648266.0234375,0.0003046823157719055,0.00037169898277262,1.3285962360225122e-06,5.456198029624882e-09,1.5166760206342042e-07,-5.484811734863893e-07,3.4334684053288564e-08
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\tshirt\143.jpg,tshirt,exito,5953740.0,729661845.0,887229150.0,109519710045.0,151013009910.0,107861729625.0,18220454440815.0,27327237946530.0,16409688525795.0,18194545680405.0,20095850748.355534,18797702454.564842,-872823534.3219985,-127458763839.41673,-779277212483.2965,302947688834.3281,-52748031618.17969,0.0005669263807052164,0.0005303041683374403,-2.4623326153434838e-05,-1.4736523448312679e-06,-9.009844885177252e-06,3.5026196595973823e-06,-6.098620301801922e-07
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\tshirt\144.jpg,tshirt,exito,4246770.0,461941680.0,486120015.0,55107570090.0,64085616465.0,52937204145.0,7053539446020.0,9322265207115.0,6271427929845.0,6985543798785.0,4859942900.106886,8440345121.461213,59582703.12177702,1944025488.3392274,54199775893.189606,-49597288549.77344,1001188107.15625,0.0002694720245351315,0.0004679966276158,3.3037161068595754e-06,5.230643278169613e-08,1.4583126360971955e-06,-1.3344769681488972e-06,2.6938215955975054e-08
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\tshirt\145.jpg,tshirt,exito,6289065.0,746611185.0,763638300.0,109563038115.0,118932361590.0,91701560565.0,17637543597945.0,20461573021140.0,13782327069495.0,14062474092375.0,20928517472.08976,26208967376.887238,1045652878.5019974,-338406750715.8295,-344325630639.9,230563104834.44922,-310605625296.40625,0.0005291347674124181,0.0006626401452268813,2.6437194770157435e-05,-3.4117233638377347e-06,-3.4713958759314977e-06,2.3244735216975803e-06,-3.131440098407023e-06
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\tshirt\146.jpg,tshirt,exito,5538855.0,605050995.0,663656625.0,74062820925.0,92685521925.0,72299630055.0,9831364637385.0,14321938906755.0,8792041519725.0,10074070023525.0,7968527691.021129,13167261218.3394,-196599092.46674052,-2081811.086968843,61150179044.66456,-39093583114.61328,-3557696003.0390625,0.0002597395561765912,0.0004291957959519185,-6.4082805509443e-06,-2.8833099257140452e-11,8.469304410103333e-07,-5.414464210112955e-07,-4.92741164769733e-08
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\tshirt\147.jpg,tshirt,exito,6386220.0,629758710.0,672189435.0,92083474320.0,112496096565.0,62190774450.0,15500417903820.0,21118658462145.0,8672320500510.0,10411565724030.0,29981631160.687595,41743971438.45892,-4095252567.739572,506766459462.9064,490117519070.622,-212355665928.0625,180188534796.3828,0.0007351356870108871,0.0010235428138483766,-0.00010041369309538546,4.916976972102222e-06,4.755438150836257e-06,-2.0604124439694573e-06,1.7483060681830805e-06
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\tshirt\148.jpg,tshirt,exito,4115700.0,380679300.0,545225700.0,40615835940.0,85079268960.0,45334712430.0,4685791260510.0,14378147386050.0,4409711315250.0,6696050408040.0,5405123437.026023,12850713929.144976,-5095624527.992564,-70834637246.2416,-297480810669.85657,-28221484690.126953,176774063364.5625,0.00031909367424178296,0.0007586471561761648,-0.0003008222794794002,-2.0612771886280215e-06,-8.656646422240016e-06,-8.212409194494773e-07,5.144098403267968e-06
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\tshirt\149.jpg,tshirt,exito,5866020.0,595843455.0,690932955.0,78083086155.0,104046429825.0,71756663910.0,11863461184725.0,17046547376745.0,10081578107100.0,10989580209390.0,17560035966.56951,22664445395.176712,1574857663.0796833,364802668022.37225,-547721254599.3448,564577702260.0938,50028972767.01953,0.00051031498633875,0.0006586550371670143,4.576718796874926e-05,4.377227888103761e-06,-6.572048289933014e-06,6.774306988299954e-06,6.002922511398727e-07
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\tshirt\15.jpg,tshirt,exito,5632185.0,631104855.0,713903610.0,82722192015.0,102225173160.0,79930395915.0,11951352823695.0,15801404633400.0,10661056104015.0,11445142075755.0,12004817141.0264,11734828050.414272,-64851803.785253875,-8299382169.453609,-130954187845.95215,190197115865.1211,6915666143.6171875,0.00037844408874336,0.00036993285744620264,-2.0444111308450303e-06,-1.1024362480750642e-07,-1.7395107318947958e-06,2.526455470152746e-06,9.186323608966923e-08
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\tshirt\150.jpg,tshirt,exito,6055230.0,708177840.0,686596425.0,94874103540.0,97842494535.0,82257769695.0,14034232073040.0,15392573622825.0,11526973268955.0,11926381572825.0,12050519123.377405,19990018110.028423,1958198380.9092004,119721984366.61105,-234984190978.04095,311259627192.1953,39323532824.171875,0.0003286581970340742,0.0005451950445831986,5.3406657648146623e-05,1.3269278118510523e-06,-2.6044260793345215e-06,3.449817994688199e-06,4.3583882810401877e-07
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\tshirt\151.jpg,tshirt,exito,6533355.0,757481835.0,753597165.0,104841347955.0,102806901855.0,92014508805.0,16274685765855.0,15368147981175.0,13208155177095.0,12839771480865.0,17018364150.359468,15882391079.749426,4641916408.750631,173062626831.95447,-154173944176.08765,38738038105.82422,-150588106114.92578,0.0003986991395932503,0.0003720860361332588,0.00010874888220050076,1.5862171792866217e-06,-1.4130916843643578e-06,3.550561011360572e-07,-1.3802254437503295e-06
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\tshirt\152.jpg,tshirt,exito,3367530.0,299396265.0,483201285.0,30285619935.0,82486289985.0,42125906415.0,3311603857725.0,15217420313715.0,4352339187825.0,7064178307905.0,3667260634.2810106,13152540374.558151,-833966243.0611056,-33081940209.709568,-392872730633.94226,154996413448.39062,-30083662924.777344,0.00032338422432494015,0.0011598095938885557,-7.354032165166108e-05,-1.5896894387455082e-06,-1.8878748546815354e-05,7.448056551109461e-06,-1.445612951572353e-06
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\tshirt\153.jpg,tshirt,exito,3445050.0,436513590.0,510687225.0,62846420760.0,88540057815.0,65402332425.0,9645208733880.0,16479442109115.0,9586096051935.0,11424511349715.0,7536885555.957067,12836819319.709475,694443148.5344162,-227862103262.58496,-451364613370.755,93887821940.625,-61583776.1875,0.0006350396787334155,0.0010815992303749454,5.851209371162028e-05,-1.0343875344075213e-05,-2.048984551877619e-05,4.262068648429e-06,-2.795615835103746e-09
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\tshirt\154.jpg,tshirt,exito,6628470.0,530229150.0,915361005.0,56390352690.0,147920508885.0,74804294880.0,6860604523320.0,25561182056925.0,8232877090560.0,12167687448840.0,13975896335.860586,21513393898.493317,1582105200.5874488,113849383095.80673,-807755177890.3396,192516871375.33594,-101834855177.65625,0.0003180922445185351,0.0004896461441849779,3.600880989851161e-05,1.0064621432155367e-06,-7.1407941389442766e-06,1.7019059541720694e-06,-9.002501709640156e-07
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\tshirt\155.jpg,tshirt,exito,3486615.0,340193205.0,436124460.0,40595146005.0,74523002850.0,46708749840.0,5419273678965.0,13865376651420.0,5758488960240.0,7934371884300.0,7402087199.203542,19970221825.91458,4155563489.8310566,13895579330.55602,-452323695578.19995,-130295736213.4375,-376527068340.9414,0.0006089003286526176,0.001642762953991336,0.00034183925514511763,6.12162430128451e-07,-1.9926882219364997e-05,-5.740110046394294e-06,-1.6587701720206646e-05
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\tshirt\156.jpg,tshirt,exito,5342760.0,589128285.0,769063935.0,74858097075.0,129402879615.0,85337072940.0,10468571470005.0,23598198479865.0,11286518122410.0,14394068036670.0,9896890472.599514,18699921571.276485,534963715.19831175,31625290489.346596,-412230274680.91785,393087158777.8086,-28765693729.953125,0.0003467108496795127,0.0006551012881134344,1.8741010093789386e-05,4.793142698369659e-07,-6.247779864028003e-06,5.957645971832005e-06,-4.359740977295015e-07
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\tshirt\157.jpg,tshirt,exito,5492955.0,610179045.0,895386600.0,85095841155.0,158951595450.0,99644804190.0,13333132881825.0,29402291841300.0,14300690551080.0,17709661002450.0,17314753023.5458,12997885022.814648,181739137.80186906,33570439011.310192,-745304993206.8948,389150639866.15625,-6556641836.921875,0.0005738577072677832,0.000430785035650205,6.023326165725856e-06,4.747247973687063e-07,-1.0539473784028403e-05,5.503039700914337e-06,-9.271849159920891e-08
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\tshirt\158.jpg,tshirt,exito,6476490.0,634359165.0,846641820.0,73459493475.0,129391070310.0,84043281735.0,9357761746185.0,21564194131920.0,9903291563265.0,13044939909735.0,11325289574.508032,18713470039.959824,1116418883.4738941,-56026496807.76191,-243158913525.98987,81567086986.40234,79456267965.88281,0.0002700038250179194,0.0004461438673957154,2.6616305647379494e-05,-5.248608987575097e-07,-2.277932998953265e-06,7.641272794836608e-07,7.443529507044457e-07
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\tshirt\159.jpg,tshirt,exito,5334090.0,656528865.0,663711195.0,87038461755.0,97746815985.0,80638652040.0,12255206596305.0,15810411352485.0,10583004956610.0,11747003623890.0,6231772970.560992,15162429450.778036,-1052050130.5939939,8330338507.28119,-125316088298.26846,11942431221.621094,-22031255019.621094,0.00021902361613658584,0.0005329029384435869,-3.6975644820212516e-05,1.2676863142917966e-07,-1.9070232254960985e-06,1.8173639169389757e-07,-3.3526513299111217e-07
